text,text_processed,topic
Φον ντερ Λάιεν: Μη βιώσιμη η αποσύνδεση της ΕΕ από την Κίνα https://t.co/BdrM1Z4NcB,φον ντερ λαιεν μη βιωσιμη η αποσυνδεση τησ εε απο την κινα,2
Χαλκιδική: Τουρισμός και κλιματική αλλαγή πιέζουν την επάρκεια νερού https://t.co/IDwWa1c0rj #Χαλκιδική #νερό #τουρισμός,χαλκιδικη τουρισμοσ και κλιματικη αλλαγη πιεζουν την επαρκεια νερου χαλκιδικη νερο τουρισμοσ,2
4 έγκριτοι επιστήμονες αμφισβητούν τα δεδομένα των μετρήσεων για την ποιότητα του αέρα στην περιοχή της Θέρμης https://t.co/VKuQ7VPCw4 #ΔΤ #ΘΕΡΜΗ #ΜΕΛΕΤΕΣ #ΠΕΡΙΒΑΛΛΟΝ https://t.co/lvyeczmVyH,εγκριτοι επιστημονεσ αμφισβητουν τα δεδομενα των μετρησεων για την ποιοτητα του αερα στην περιοχη τησ θερμησ δτ θερμη μελετες περιβαλλον,2
"Χαλκιδική: Τουρισμός και κλιματική αλλαγή πιέζουν την επάρκεια νερού https://t.co/IDwWa1cygR 
#Χαλκιδική  #Νερό #Επάρκεια #Τουριστική_σεζόν",χαλκιδικη τουρισμοσ και κλιματικη αλλαγη πιεζουν την επαρκεια νερου χαλκιδικη νερο επαρκεια τουριστικη_σεζον,2
"Διάφοροι παράγοντες φαίνεται ότι επηρεάζουν το προσδόκιμο ζωής. Έρευνες έχουν δείξει ότι τα γονίδια προβλέπουν κατά 25% περίπου τη διάρκεια ζωής ενός ατόμου, με τη διατροφή, το περιβάλλον, την άσκηση και άλλους παράγοντες της καθημερινότητάς μας να

https://t.co/x6lkAkAsT7",διαφοροι παραγοντεσ φαινεται οτι επηρεαζουν το προσδοκιμο ζωησ ερευνεσ εχουν δειξει οτι τα γονιδια προβλεπουν κατα περιπου τη διαρκεια ζωησ ενοσ ατομου με τη διατροφη το περιβαλλον την ασκηση και αλλουσ παραγοντεσ τησ καθημερινοτητασ μασ να,2
"Πώς τρέφονται οι αιωνόβιοι;
Διάφοροι παράγοντες φαίνεται ότι επηρεάζουν το προσδόκιμο ζωής. Έρευνες έχουν δείξει ότι τα γονίδια προβλέπουν κατά 25% περίπου τη διάρκεια ζωής ενός ατόμου, με τη διατροφή, το περιβάλλον, την άσκηση και άλλους παράγοντες της κα
https://t.co/x4NiSLoyoh",πωσ τρεφονται οι αιωνοβιοι διαφοροι παραγοντεσ φαινεται οτι επηρεαζουν το προσδοκιμο ζωησ ερευνεσ εχουν δειξει οτι τα γονιδια προβλεπουν κατα περιπου τη διαρκεια ζωησ ενοσ ατομου με τη διατροφη το περιβαλλον την ασκηση και αλλουσ παραγοντεσ τησ κα,2
4 έγκριτοι επιστήμονες αμφισβητούν τα δεδομένα των μετρήσεων για την ποιότητα του αέρα στην περιοχή της Θέρμης https://t.co/VKuQ7VPCw4 #ΔΤ #ΘΕΡΜΗ #ΜΕΛΕΤΕΣ #ΠΕΡΙΒΑΛΛΟΝ https://t.co/n7RIv2LUh6,εγκριτοι επιστημονεσ αμφισβητουν τα δεδομενα των μετρησεων για την ποιοτητα του αερα στην περιοχη τησ θερμησ δτ θερμη μελετες περιβαλλον,2
Ελατόδασος από ανακυκλωμένα Χριστουγεννιάτικα δέντρα στην περιοχή του Αγίου Παντελεήμονα Τριαδίου https://t.co/3jr4QSkxCf #ΑΝΑΚΥΚΛΩΣΗ #ΔΗΜΟΤΙΚΑ #ΠΕΡΙΒΑΛΛΟΝ #ΤΡΙΑΔΙ https://t.co/dhFGClqxHm,ελατοδασοσ απο ανακυκλωμενα χριστουγεννιατικα δεντρα στην περιοχη του αγιου παντελεημονα τριαδιου ανακυκλωση δημοτικα περιβαλλον τριαδι,2
Θεσσαλονίκη: Επιχείρηση μόλυνε με απόβλητα το περιβάλλον στον δήμο Δέλτα https://t.co/lqsVu5oWgq,θεσσαλονικη επιχειρηση μολυνε με αποβλητα το περιβαλλον στον δημο δελτα,2
"Έρευνες έχουν δείξει ότι τα γονίδια προβλέπουν κατά 25% περίπου τη διάρκεια ζωής ενός ατόμου, με τη διατροφή, το περιβάλλον, την άσκηση και άλλους παράγοντες της καθημερινότητάς μας να προβλέπουν το υπόλοιπο https://t.co/6zouxikH92",ερευνεσ εχουν δειξει οτι τα γονιδια προβλεπουν κατα περιπου τη διαρκεια ζωησ ενοσ ατομου με τη διατροφη το περιβαλλον την ασκηση και αλλουσ παραγοντεσ τησ καθημερινοτητασ μασ να προβλεπουν το υπολοιπο,2
RT @thistimefromme: Watch the video till the end. Crime is unprecedented. Get out of the 5G environment now the vaccinated are especially a…,rt thistimefromme watch the video till the end crime is unprecedented get out of the g environment now the vaccinated are especially a,2
"ΕΕ: Προσωρινή συμφωνία για τη μείωση εκπομπών στα πλοία - Τραυλού: Χωρίς τη ναυτιλία δεν μπορεί να υπάρξει πράσινη μετάβαση - Ρεπορτάζ και ειδήσεις για την Οικονομία, τις Επιχειρήσεις, το Χρηματιστήριο, την Πολιτική #mononewsGR https://t.co/w5sOrQldOy",εε προσωρινη συμφωνια για τη μειωση εκπομπων στα πλοια τραυλου χωρισ τη ναυτιλια δεν μπορει να υπαρξει πρασινη μεταβαση ρεπορταζ και ειδησεισ για την οικονομια τισ επιχειρησεισ το χρηματιστηριο την πολιτικη mononewsgr,2
"Μελίνα Τραυλού: Χωρίς τη ναυτιλία δεν μπορεί να υπάρξει πράσινη μετάβαση, ούτε στρατηγική αυτονομία της ΕΕ - mononewsTV - Ρεπορτάζ και ειδήσεις για την Οικονομία, τις Επιχειρήσεις, το Χρηματιστήριο, την Πολιτική #mononewsGR https://t.co/bL4Ff6Diup",μελινα τραυλου χωρισ τη ναυτιλια δεν μπορει να υπαρξει πρασινη μεταβαση ουτε στρατηγικη αυτονομια τησ εε mononewstv ρεπορταζ και ειδησεισ για την οικονομια τισ επιχειρησεισ το χρηματιστηριο την πολιτικη mononewsgr,2
"Πέτρος Μαρτσούκος στη «Δίκη»: «Να μειωθούν σε 16 ή 18 οι ομάδες, για να γίνει βιώσιμη η SL2» https://t.co/zKo0VT4BEC #superleague2 #idikistooren #petrosmartsoykos",πετροσ μαρτσουκοσ στη δικη να μειωθουν σε η οι ομαδεσ για να γινει βιωσιμη η sl superleague idikistooren petrosmartsoykos,2
"Με την εξέταση νέων μαρτύρων υπεράσπισης από το περιβάλλον των οικογενειών των κατηγορουμένων συνεχίστηκε η δίκη για το δολοφονία του Άλκη Καμπανού.

✏️Γράφει ο Αλέξανδρος Λιτσαρδάκης https://t.co/IXSUzfAIrT",με την εξεταση νεων μαρτυρων υπερασπισησ απο το περιβαλλον των οικογενειων των κατηγορουμενων συνεχιστηκε η δικη για το δολοφονια του αλκη καμπανου γραφει ο αλεξανδροσ λιτσαρδακησ,2
Αρσάκειο: «Αισθάνεται δικαιωμένος &amp; δυνατός» – Τι λέει το περιβάλλον του 15χρονου στο MEGA - https://t.co/kQD83Kj57F https://t.co/sXpqqur1eU,αρσακειο αισθανεται δικαιωμενοσ amp δυνατοσ τι λεει το περιβαλλον του χρονου στο mega,2
Αρσάκειο: «Αισθάνεται δικαιωμένος &amp; δυνατός» – Τι λέει το περιβάλλον του 15χρονου στο MEGA - https://t.co/tR1DW9tHiZ https://t.co/2m80xgkbrg,αρσακειο αισθανεται δικαιωμενοσ amp δυνατοσ τι λεει το περιβαλλον του χρονου στο mega,2
"Τις προτεραιότητες της Κυβέρνησης @Christodulides για το περιβάλλον παρουσίασε σήμερα στα μέλη της Κοινοβουλευτικής Επιτροπής Περιβάλλοντος ο Υπουργός Γεωργίας, Αγροτικής Ανάπτυξης και Περιβάλλοντος Πέτρος Ξενοφώντος.

Περισσότερα 👉 https://t.co/MBS1MYOn47 https://t.co/2XQZKFC4vx",τισ προτεραιοτητεσ τησ κυβερνησησ christodulides για το περιβαλλον παρουσιασε σημερα στα μελη τησ κοινοβουλευτικησ επιτροπησ περιβαλλοντοσ ο υπουργοσ γεωργιασ αγροτικησ αναπτυξησ και περιβαλλοντοσ πετροσ ξενοφωντοσ περισσοτερα,2
Οι θέσεις μας για το Περιβάλλον – Μαγνησία https://t.co/XxHW2gMjty,οι θεσεισ μασ για το περιβαλλον μαγνησια,2
Christina Aguilera: Τα τραύματα μίας παιδικής ηλικίας σε ένα κακοποιητικό περιβάλλον https://t.co/1nRGVHtrle,christina aguilera τα τραυματα μιασ παιδικησ ηλικιασ σε ενα κακοποιητικο περιβαλλον,2
"RT @LykavitosGr: 1.200 μαθητές ανέπτυξαν τεχνολογικές λύσεις για μια «έξυπνη» πόλη, πιο φιλική για τον άνθρωπο και το περιβάλλον  #COSMOTE…",rt lykavitosgr μαθητεσ ανεπτυξαν τεχνολογικεσ λυσεισ για μια εξυπνη πολη πιο φιλικη για τον ανθρωπο και το περιβαλλον cosmote,2
"RT @LykavitosGr: 1.200 μαθητές ανέπτυξαν τεχνολογικές λύσεις για μια «έξυπνη» πόλη, πιο φιλική για τον άνθρωπο και το περιβάλλον  #COSMOTE…",rt lykavitosgr μαθητεσ ανεπτυξαν τεχνολογικεσ λυσεισ για μια εξυπνη πολη πιο φιλικη για τον ανθρωπο και το περιβαλλον cosmote,2
"RT @PrimeministerGR: Στόχος μας ήταν και παραμένει η αναβάθμιση της παιδείας, των σχολείων μας. Να παρέχουμε στα παιδιά τα κατάλληλα εργαλε…",rt primeministergr στοχοσ μασ ηταν και παραμενει η αναβαθμιση τησ παιδειασ των σχολειων μασ να παρεχουμε στα παιδια τα καταλληλα εργαλε,2
"RT @PIOcy: Ομιλία Υπουργού Γεωργίας, Αγροτικής Ανάπτυξης και Περιβάλλοντος κ. Πέτρου Ξενοφώντος στο Συνέδριο με θέμα «Πράσινη Μετάβαση και…",rt piocy ομιλια υπουργου γεωργιασ αγροτικησ αναπτυξησ και περιβαλλοντοσ κ πετρου ξενοφωντοσ στο συνεδριο με θεμα πρασινη μεταβαση και,2
Πράσινη ενέργεια: Άλμα στις πατέντες για μπαταρίες και υδρογόνο [γραφήματα] https://t.co/CQRsAT7vU8,πρασινη ενεργεια αλμα στισ πατεντεσ για μπαταριεσ και υδρογονο γραφηματα,2
Δ. Γάκης: «Το σχέδιο του ΣΥΡΙΖΑ ΠΣ για βιώσιμη ανάπτυξη χρειάζεται ασφαλείς &amp; σύγχρονες μεταφορές» #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/WkFdzthn1q,δ γακησ το σχεδιο του συριζα πς για βιωσιμη αναπτυξη χρειαζεται ασφαλεισ amp συγχρονεσ μεταφορεσ δημοκρατικη ροδοσ δωδεκανησα,2
Siemens: Ολοκλήρωσε το βιώσιμο έργο ενέργειας στις Αζόρες και ορίζει το πρότυπο για άλλα νησιά https://t.co/TMKyerRA9n,siemens ολοκληρωσε το βιωσιμο εργο ενεργειασ στισ αζορεσ και οριζει το προτυπο για αλλα νησια,2
Οι Θέσεις μας για το Περιβάλλον – Μαγνησία https://t.co/8G24z0DFAM,οι θεσεισ μασ για το περιβαλλον μαγνησια,2
"RT @Yannis_Maniatis: Η μάχη κατά της Κλιματικής Κρίσης, συνεχίζεται. 
Η αποκεντρωμένη πράσινη ενέργεια στις οροφές κτιρίων στην Κίνα, ξεπερ…",rt yannis_maniatis η μαχη κατα τησ κλιματικησ κρισησ συνεχιζεται η αποκεντρωμενη πρασινη ενεργεια στισ οροφεσ κτιριων στην κινα ξεπερ,2
Αρσάκειο: Να αλλάξουν σχολικό περιβάλλον οι «νταήδες» ζητά ο Σύλλογος Γονέων και Κηδεμόνων - https://t.co/fL4Xi3IHAI https://t.co/1k3cYq8mTG,αρσακειο να αλλαξουν σχολικο περιβαλλον οι νταηδεσ ζητα ο συλλογοσ γονεων και κηδεμονων,2
Αρσάκειο: Να αλλάξουν σχολικό περιβάλλον οι «νταήδες» ζητά ο Σύλλογος Γονέων και Κηδεμόνων - https://t.co/yZqfvSNGiV https://t.co/JlHK1IgfhE,αρσακειο να αλλαξουν σχολικο περιβαλλον οι νταηδεσ ζητα ο συλλογοσ γονεων και κηδεμονων,2
"RT @KostasVaxevanis: Και άλλος παιδόφιλος στο πρωθυπουργικό περιβάλλον; Τι συμβαίνει;

https://t.co/Y0TFi9ojVx",rt kostasvaxevanis και αλλοσ παιδοφιλοσ στο πρωθυπουργικο περιβαλλον τι συμβαινει,2
1ο ΓΕΛ Θέρμης: Σημαντική πρωτοβουλία με bazzar ρούχων την Τετάρτη 17 Μαϊου https://t.co/zqSrFyyP14 #ΠΕΡΙΒΑΛΛΟΝ #ΣΥΜΒΟΥΛΙΟΝΕΩΝ https://t.co/1CjVDPbbAm,ο γελ θερμησ σημαντικη πρωτοβουλια με bazzar ρουχων την τεταρτη μαϊου περιβαλλον συμβουλιονεων,2
Δοκιμές σε αρκτικό περιβάλλον για το Hyundai IONIQ 5 N https://t.co/7aJKKFwpbs,δοκιμεσ σε αρκτικο περιβαλλον για το hyundai ioniq n,2
"Η #G7 εστιάζει στην #προώθηση της παγκόσμιας συμφωνίας για τη σταδιακή κατάργηση των ορυκτών καυσίμων | Ειδήσεις για την κλιματική κρίση
read more... https://t.co/2h0zBXgANo https://t.co/mQiy9AqKsK",η g εστιαζει στην προωθηση τησ παγκοσμιασ συμφωνιασ για τη σταδιακη καταργηση των ορυκτων καυσιμων ειδησεισ για την κλιματικη κριση read more,2
"Φον ντερ Λάιεν: Η αποσύνδεση από την Κίνα δεν είναι βιώσιμη, επιθυμητή και πρακτική για την Ευρώπη https://t.co/BPKvg5WxMd",φον ντερ λαιεν η αποσυνδεση απο την κινα δεν ειναι βιωσιμη επιθυμητη και πρακτικη για την ευρωπη,2
Προσφυγή στο ΣΤΕ για την ολοκληρωμένη φυτοπροστασία της ελιάς από το Δίκτυο «Βιώσιμος Ελαιώνας https://t.co/CkxRTR300p,προσφυγη στο στε για την ολοκληρωμενη φυτοπροστασια τησ ελιασ απο το δικτυο βιωσιμοσ ελαιωνασ,2
Φον ντερ Λάιεν: Δεν είναι βιώσιμη η αποσύνδεση από την Κίνα - LarissaPress https://t.co/RL2frvFU3M,φον ντερ λαιεν δεν ειναι βιωσιμη η αποσυνδεση απο την κινα larissapress,2
Εργαστήριο από την ΕΣΗΕΜ-Θ για την ασφαλή άσκηση του δημοσιογραφικού έργου σε επικίνδυνο περιβάλλον https://t.co/c1yLUo5UQh,εργαστηριο απο την εσηεμθ για την ασφαλη ασκηση του δημοσιογραφικου εργου σε επικινδυνο περιβαλλον,2
".@vonderleyen: Η αποσύνδεση από την #Κίνα δεν είναι βιώσιμη, επιθυμητή και πρακτική για την Ευρώπη 

https://t.co/IfqsBqTDWa https://t.co/V1ctri4MYo",vonderleyen η αποσυνδεση απο την κινα δεν ειναι βιωσιμη επιθυμητη και πρακτικη για την ευρωπη,2
Κλιματική αλλαγή: Είναι καλή ιδέα να φυτέψουμε ένα τρισεκατομμύριο δέντρα - https://t.co/DD0gL1uxZS https://t.co/NI6XvdbsZo,κλιματικη αλλαγη ειναι καλη ιδεα να φυτεψουμε ενα τρισεκατομμυριο δεντρα,2
Εκπαιδευτικό εργαστήριο για την ασφαλή άσκηση του δημοσιογραφικού έργου σε επικίνδυνο περιβάλλον - https://t.co/moloZR8sHO,εκπαιδευτικο εργαστηριο για την ασφαλη ασκηση του δημοσιογραφικου εργου σε επικινδυνο περιβαλλον,2
Εκδήλωση ενημέρωσης για την ποιότητα του αέρα στο Δήμο Θέρμης https://t.co/R91q2Gbh93 #ΕΚΔΗΛΩΣΕΙΣ #ΠΕΡΙΒΑΛΛΟΝ https://t.co/MMS353SGx5,εκδηλωση ενημερωσησ για την ποιοτητα του αερα στο δημο θερμησ εκδηλωσεις περιβαλλον,2
"Το λιμάνι του Ηρακλείου μετατρέπεται σε smart port – Οι πρωτοβουλίες του διευθύνοντος συμβούλου Μηνά Παπαδάκη για την πράσινη μετάβαση | Ρεπορτάζ και ειδήσεις για την Οικονομία, τις Επιχειρήσεις, το Χρηματιστήριο, την Πολιτική https://t.co/VtGbjlxSfP",το λιμανι του ηρακλειου μετατρεπεται σε smart port οι πρωτοβουλιεσ του διευθυνοντοσ συμβουλου μηνα παπαδακη για την πρασινη μεταβαση ρεπορταζ και ειδησεισ για την οικονομια τισ επιχειρησεισ το χρηματιστηριο την πολιτικη,2
Δήμος Θέρμης: Υποχρέωση καθαρισμού των οικοπέδων ενόψει της έναρξης της αντιπυρικής περιόδου https://t.co/rKA6lRMvW2 #ΔΗΜΟΤΙΚΑ #ΔΤ #ΘΕΡΜΗ #ΠΕΡΙΒΑΛΛΟΝ https://t.co/rhnwVTzfEv,δημοσ θερμησ υποχρεωση καθαρισμου των οικοπεδων ενοψει τησ εναρξησ τησ αντιπυρικησ περιοδου δημοτικα δτ θερμη περιβαλλον,2
"Kοστολογημένο και βιώσιμο το σχέδιο ""ΚτίΖΩ"" λέει στο ΚΥΠΕ ο ΥΠΕΣ [BINTEO] https://t.co/EGDJlVRydr",kοστολογημενο και βιωσιμο το σχεδιο κτιζω λεει στο κυπε ο υπες binteo,2
"Kοστολογημένο και βιώσιμο το σχέδιο ""ΚτίΖΩ"" λέει στο ΚΥΠΕ ο ΥΠΕΣ [BINTEO] https://t.co/EGDJlVRydr 
#cyprus #housingmarket",kοστολογημενο και βιωσιμο το σχεδιο κτιζω λεει στο κυπε ο υπες binteo cyprus housingmarket,2
«Καμπανάκι» από τον Παγκόσμιο Οργανισμό Μετεωρολογίας: Η στάθμη των θαλασσών αυξήθηκε με περισσότερο του διπλάσιου ρυθμό https://t.co/G6sUoHqiTw #ΠΕΡΙΒΑΛΛΟΝ https://t.co/kRGF5RaQ0L,καμπανακι απο τον παγκοσμιο οργανισμο μετεωρολογιασ η σταθμη των θαλασσων αυξηθηκε με περισσοτερο του διπλασιου ρυθμο περιβαλλον,2
"Αφιερωμένο στην «Ημέρα της Γης» για την κλιματική αλλαγή το doodle της 
#Google  https://t.co/4tz8W6vhGy",αφιερωμενο στην ημερα τησ γησ για την κλιματικη αλλαγη το doodle τησ google,2
"Μεσαίες και μεγάλες επιχειρήσεις (και σε συγκεκριμένους κλάδους όπως το περιβάλλον και η δημόσια υγεία, για το σύνολο των επιχειρήσεων ανεξαρτήτως μεγέθους) θα πρέπει από εφέτος να καθιερώσουν διαύλους αναφοράς για καταγγελίες παραβάσεων της ευρωπαϊκής

https://t.co/Y7dFshDadV",μεσαιεσ και μεγαλεσ επιχειρησεισ και σε συγκεκριμενουσ κλαδουσ οπωσ το περιβαλλον και η δημοσια υγεια για το συνολο των επιχειρησεων ανεξαρτητωσ μεγεθουσ θα πρεπει απο εφετοσ να καθιερωσουν διαυλουσ αναφορασ για καταγγελιεσ παραβασεων τησ ευρωπαϊκησ,2
"Ικανοποίηση εκφράζει η πλειονότητα των εμπόρων από την αγοραστική κίνηση την εφετινή πασχαλινή περίοδο η οποία πλησίασε τα προ πανδημίας επίπεδα μοιράζοντας αισιοδοξία στις επιχειρήσεις παρά το δυσμενές περιβάλλον.

https://t.co/NV4xeXgnis",ικανοποιηση εκφραζει η πλειονοτητα των εμπορων απο την αγοραστικη κινηση την εφετινη πασχαλινη περιοδο η οποια πλησιασε τα προ πανδημιασ επιπεδα μοιραζοντασ αισιοδοξια στισ επιχειρησεισ παρα το δυσμενεσ περιβαλλον,2
Με ηλεκτρικά αυτοκίνητα έκαναν Test drive οι υπουργοί της Ευρωπαϊκής Ένωσης που ασχολούνται με το περιβάλλον https://t.co/z3Id3o5Q8J,με ηλεκτρικα αυτοκινητα εκαναν test drive οι υπουργοι τησ ευρωπαϊκησ ενωσησ που ασχολουνται με το περιβαλλον,2
Κλιματική κρίση: Τι δείχνει ο “Κοπέρνικος” για το φετινό καλοκαίρι στην Ελλάδα – Πού θα κυμανθούν οι #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/TT5FaroLJz,κλιματικη κριση τι δειχνει ο κοπερνικοσ για το φετινο καλοκαιρι στην ελλαδα που θα κυμανθουν οι δημοκρατικη ροδοσ δωδεκανησα,2
Ημέρα της Γης: Για την κλιματική αλλαγή το Doodle της Google https://t.co/ATysEb0vMv,ημερα τησ γησ για την κλιματικη αλλαγη το doodle τησ google,2
Aegean Rebreath: ξεκίνησε η δράση για το περιβάλλον στη Νάξο https://t.co/DQgqjzcQNx μέσω @Naxos Press,aegean rebreath ξεκινησε η δραση για το περιβαλλον στη ναξο μεσω naxos press,2
«Άτομα από το περιβάλλον του αποφεύγουν να κάνουν δηλώσεις» https://t.co/pfgtmMFThZ,ατομα απο το περιβαλλον του αποφευγουν να κανουν δηλωσεισ,2
"Η 3win Action, καινοτόμος Κοινωνική Συνεταιριστική Επιχείρηση για τη βιώσιμη ανάπτυξη υλοποιεί μια έρευνα για τις προοπτικές ανάπτυξης των Δήμων της Περιφερειακής Ενότητας Ηρακλείου - Τα ευρήματα της έρευνας θα χρησιμοποιηθούν για επιστημονική ανάλυση. Η έρευνα αυτή δεν αποτελεί… https://t.co/wz344x8YZc",η win action καινοτομοσ κοινωνικη συνεταιριστικη επιχειρηση για τη βιωσιμη αναπτυξη υλοποιει μια ερευνα για τισ προοπτικεσ αναπτυξησ των δημων τησ περιφερειακησ ενοτητασ ηρακλειου τα ευρηματα τησ ερευνασ θα χρησιμοποιηθουν για επιστημονικη αναλυση η ερευνα αυτη δεν αποτελει,2
Πως η κλιματική αλλαγή έπηρρεάζει την στρατηγική δανειοδοτήσεων των τραπεζών https://t.co/NmGBDsEv9d #businessnewsgr,πωσ η κλιματικη αλλαγη επηρρεαζει την στρατηγικη δανειοδοτησεων των τραπεζων businessnewsgr,2
"Η Extreme E  και ο επίσημος συνεργάτης για την αειφορία EY μοιράζονται το #αποτύπωμα #άνθρακα της σεζόν 2. #ontimenewsgr
https://t.co/53mrtuRcRP",η extreme e και ο επισημοσ συνεργατησ για την αειφορια ey μοιραζονται το αποτυπωμα ανθρακα τησ σεζον ontimenewsgr,2
"Το κολοσσιαίο σχέδιο των Ηνωμένων Πολιτειών για να επιταχύνουν τη μετάβαση προς την πράσινη ενέργεια είναι «πολύ επικίνδυνο για την Ευρώπη», προειδοποίησε σήμερα ο εκτελεστικός πρόεδρος της Airbus καικάλεσε τη Γηραιά Ήπειρο να προχωρήσει πέρα από τα

https://t.co/B1XFBykMRJ",το κολοσσιαιο σχεδιο των ηνωμενων πολιτειων για να επιταχυνουν τη μεταβαση προσ την πρασινη ενεργεια ειναι πολυ επικινδυνο για την ευρωπη προειδοποιησε σημερα ο εκτελεστικοσ προεδροσ τησ airbus καικαλεσε τη γηραια ηπειρο να προχωρησει περα απο τα,2
"Στόχος είναι μέχρι το 2029 όλες οι επιχειρήσεις της Ευρώπης, ανεξαρτήτου μεγέθους και προέλευσης τους να ελέγχονται για τις επιπτώσεις τους στο περιβάλλον και τον άνθρωπο, αλλά και να διασφαλίζουν τηνορθή χρήση των οικονομικών τους πόρων, ώστε να

https://t.co/FxVm0GaENs",στοχοσ ειναι μεχρι το ολεσ οι επιχειρησεισ τησ ευρωπησ ανεξαρτητου μεγεθουσ και προελευσησ τουσ να ελεγχονται για τισ επιπτωσεισ τουσ στο περιβαλλον και τον ανθρωπο αλλα και να διασφαλιζουν τηνορθη χρηση των οικονομικων τουσ πορων ωστε να,2
"Ο ρόλος και ο σκοπός των ESG στην κοινωνία, το περιβάλλον και την οικονομία https://t.co/PqXZN1Nze0 https://t.co/iXdxYvefYn",ο ρολοσ και ο σκοποσ των esg στην κοινωνια το περιβαλλον και την οικονομια,2
Η συνεργασία προϋπόθεση για ένα πιο βιώσιμο και κερδοφόρο μέλλον https://t.co/umTYd64GVz,η συνεργασια προϋποθεση για ενα πιο βιωσιμο και κερδοφορο μελλον,2
Θα μετράνε ανά προϊόν το αποτύπωμα άνθρακα!!!! Τι προτάθηκε για τον πράσινο φόρο στο Φόρουμ των Δελφών… https://t.co/GPLKypjhJO,θα μετρανε ανα προϊον το αποτυπωμα ανθρακα τι προταθηκε για τον πρασινο φορο στο φορουμ των δελφων,2
Μπερμπάτη (Τρ. Πειραιώς): Εφικτή και οικονομικά βιώσιμη η μετάβαση σε μία οικονομία χωρίς εκπομπές άνθρακα #businessnewsgr https://t.co/2ptVxVIIdm,μπερμπατη τρ πειραιωσ εφικτη και οικονομικα βιωσιμη η μεταβαση σε μια οικονομια χωρισ εκπομπεσ ανθρακα businessnewsgr,2
"RT @TheOpinion_News: Το 1ο Φεστιβάλ, Παιδί, Διατροφή και Περιβάλλον στη Θεσσαλονίκη #Thessaloniki #skg #TheOpinion https://t.co/fJLUCM6c0I",rt theopinion_news το ο φεστιβαλ παιδι διατροφη και περιβαλλον στη θεσσαλονικη thessaloniki skg theopinion,2
"RT @stavroforos_: ""Στενές επαφές του κομματάρχη Κανελλόπουλου με το περιβάλλον Μητσοτάκη!Όπως αποδείχτηκε &amp; με την έγκριση συμμετοχής στις…",rt stavroforos_ στενεσ επαφεσ του κομματαρχη κανελλοπουλου με το περιβαλλον μητσοτακηοπωσ αποδειχτηκε amp με την εγκριση συμμετοχησ στισ,2
"Στις μέρες, μας το οικονομικό περιβάλλον παγκοσμίως μεταβάλλεται ραγδαία, θέτοντας τις επιχειρήσεις ενώπιον σημαντικών και πολυεπίπεδων https://t.co/TJ83YHM2K3 https://t.co/x8AHqkgzS5",στισ μερεσ μασ το οικονομικο περιβαλλον παγκοσμιωσ μεταβαλλεται ραγδαια θετοντασ τισ επιχειρησεισ ενωπιον σημαντικων και πολυεπιπεδων,2
Οι 5 καλύτερες τροφές για το περιβάλλον και οι 5 χειρότερες https://t.co/tRD0wGgdB9 https://t.co/KrQMxljWzf,οι καλυτερεσ τροφεσ για το περιβαλλον και οι χειροτερεσ,2
"“In” η Ελλάδα λέει η TUI | Κρήτη, Κέρκυρα, Κως και Ρόδος σημείο αναφοράς για τους ταξιδιώτες - “Φάρος” για τον βιώσιμο τουρισμό η Ρόδος -",in η ελλαδα λεει η tui κρητη κερκυρα κωσ και ροδοσ σημειο αναφορασ για τουσ ταξιδιωτεσ φαροσ για τον βιωσιμο τουρισμο η ροδοσ,2
"TUI: Κρήτη, Κέρκυρα, Κως και Ρόδος σημείο αναφοράς για τους ταξιδιώτες – “Φάρος” για τον βιώσιμο τουρισμό η #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/U0HZmg4kZt",tui κρητη κερκυρα κωσ και ροδοσ σημειο αναφορασ για τουσ ταξιδιωτεσ φαροσ για τον βιωσιμο τουρισμο η δημοκρατικη ροδοσ δωδεκανησα,2
"Αντώνης Καμπουράκης: Σύγχρονη και Βιώσιμη, Μεσαιωνική Πόλη Ρόδου #Δημοκρατική #Ρόδος #Δωδεκάνησα https://t.co/gkvypE4Uxz",αντωνησ καμπουρακησ συγχρονη και βιωσιμη μεσαιωνικη πολη ροδου δημοκρατικη ροδοσ δωδεκανησα,2
RT @TheOpinion_News: Μητσοτάκης: Αδύνατο να προκύψει βιώσιμη κυβέρνηση στις 21 Μαΐου (VIDEO) #Thessaloniki #skg #TheOpinion https://t.co/S0…,rt theopinion_news μητσοτακησ αδυνατο να προκυψει βιωσιμη κυβερνηση στισ μαΐου video thessaloniki skg theopinion,2
"Ο ρόλος και ο σκοπός των ESG στην κοινωνία, το περιβάλλον και την οικονομία https://t.co/gYdDtEJZer",ο ρολοσ και ο σκοποσ των esg στην κοινωνια το περιβαλλον και την οικονομια,2
RT @TheOpinion_News: Όταν η φύση έχει κέφια: «Η κλιματική αλλαγή μας έχει…» (VIDEO) #Thessaloniki #skg #TheOpinion https://t.co/7mTVYW4vY1,rt theopinion_news οταν η φυση εχει κεφια η κλιματικη αλλαγη μασ εχει video thessaloniki skg theopinion,2
